Bandit,Reward,Algorithm
2.0,1.2113992767333375,ThompsonSampling
2.0,2.824649167751379,ThompsonSampling
2.0,3.6734074410016877,ThompsonSampling
2.0,2.492939926011413,ThompsonSampling
2.0,2.398728787349737,ThompsonSampling
2.0,2.4463245596578904,ThompsonSampling
2.0,3.7444850151776334,ThompsonSampling
2.0,3.217050410604716,ThompsonSampling
2.0,3.693431125210373,ThompsonSampling
2.0,2.011358204480484,ThompsonSampling
2.0,1.9817537688841425,ThompsonSampling
2.0,3.604429527604245,ThompsonSampling
2.0,2.7975917383988684,ThompsonSampling
2.0,2.8385832270391567,ThompsonSampling
2.0,2.2184059381724843,ThompsonSampling
2.0,3.2777266352178502,ThompsonSampling
2.0,3.2389370000114655,ThompsonSampling
2.0,3.3440515380822804,ThompsonSampling
2.0,1.9587737753086891,ThompsonSampling
2.0,3.120815647708129,ThompsonSampling
2.0,2.328103144131986,ThompsonSampling
2.0,2.246309422287336,ThompsonSampling
2.0,4.542612840076783,ThompsonSampling
2.0,5.0799010474440465,ThompsonSampling
2.0,3.7671383938154124,ThompsonSampling
2.0,3.6073713428056013,ThompsonSampling
2.0,2.8715347075385886,ThompsonSampling
2.0,3.448799223820394,ThompsonSampling
2.0,4.458583115228878,ThompsonSampling
2.0,2.661637787434346,ThompsonSampling
2.0,3.091344133869486,ThompsonSampling
2.0,2.728031709283271,ThompsonSampling
2.0,3.8068663473137905,ThompsonSampling
2.0,4.420608740508671,ThompsonSampling
2.0,3.566213234509997,ThompsonSampling
2.0,3.2819630604021723,ThompsonSampling
2.0,2.434693116694647,ThompsonSampling
2.0,1.5918732415042725,ThompsonSampling
2.0,2.1958535821181395,ThompsonSampling
2.0,2.322099413662303,ThompsonSampling
2.0,2.8894125575637895,ThompsonSampling
2.0,3.81246821454368,ThompsonSampling
2.0,3.061698798918703,ThompsonSampling
2.0,3.2544650469707284,ThompsonSampling
2.0,3.2115015823752247,ThompsonSampling
2.0,3.1962621508518123,ThompsonSampling
2.0,3.6664793086768106,ThompsonSampling
2.0,4.067822183837949,ThompsonSampling
2.0,2.459564123216256,ThompsonSampling
2.0,3.691789742973715,ThompsonSampling
2.0,4.0609292412613085,ThompsonSampling
2.0,1.5321407417327773,ThompsonSampling
2.0,5.536514312044744,ThompsonSampling
2.0,3.7452547088885746,ThompsonSampling
2.0,2.6152469272552663,ThompsonSampling
2.0,2.0859148753861705,ThompsonSampling
2.0,4.684445841673478,ThompsonSampling
2.0,3.2786713262361737,ThompsonSampling
2.0,3.138310137567544,ThompsonSampling
2.0,3.5613667765703867,ThompsonSampling
2.0,4.192698490512602,ThompsonSampling
2.0,2.518751906432216,ThompsonSampling
2.0,1.996032905667811,ThompsonSampling
2.0,1.4620703560933848,ThompsonSampling
2.0,3.700644698588654,ThompsonSampling
2.0,2.818557805647684,ThompsonSampling
2.0,3.8717551826982124,ThompsonSampling
2.0,4.377718703866838,ThompsonSampling
2.0,3.6682858971507812,ThompsonSampling
2.0,3.984451281412496,ThompsonSampling
2.0,1.924763036926198,ThompsonSampling
2.0,3.5822864018548914,ThompsonSampling
2.0,1.3218096378738775,ThompsonSampling
2.0,4.49508126405603,ThompsonSampling
2.0,2.444669889056066,ThompsonSampling
2.0,3.9373699287833532,ThompsonSampling
2.0,0.8469333772003056,ThompsonSampling
2.0,2.8058694164234104,ThompsonSampling
2.0,2.578874345565839,ThompsonSampling
2.0,3.5637436027954426,ThompsonSampling
2.0,2.2684347657186543,ThompsonSampling
2.0,3.913770820999512,ThompsonSampling
2.0,4.751414607364522,ThompsonSampling
2.0,3.2884825368197084,ThompsonSampling
2.0,3.2706616289565567,ThompsonSampling
2.0,4.0159789857514765,ThompsonSampling
2.0,2.5546950176899745,ThompsonSampling
2.0,2.1792015982012436,ThompsonSampling
2.0,4.911630009367171,ThompsonSampling
2.0,2.2987774971860127,ThompsonSampling
2.0,3.9056127012018518,ThompsonSampling
2.0,2.932310465390684,ThompsonSampling
2.0,1.3754200574417597,ThompsonSampling
2.0,2.411864741420247,ThompsonSampling
2.0,5.146619357410845,ThompsonSampling
2.0,3.4653151336535166,ThompsonSampling
2.0,2.9174874251834666,ThompsonSampling
2.0,2.9016901596381444,ThompsonSampling
2.0,3.1297662209964057,ThompsonSampling
2.0,2.0338794857035447,ThompsonSampling
2.0,5.30049895161719,ThompsonSampling
2.0,3.6434177501647023,ThompsonSampling
2.0,5.810096851995036,ThompsonSampling
2.0,2.8981941687353516,ThompsonSampling
1.0,2.910608451504916,ThompsonSampling
2.0,0.9174767474770813,ThompsonSampling
2.0,1.8177646391786095,ThompsonSampling
2.0,1.1118963922588736,ThompsonSampling
2.0,4.3239711111275,ThompsonSampling
2.0,1.8606967117931419,ThompsonSampling
2.0,4.462975720664622,ThompsonSampling
2.0,3.2422943828613677,ThompsonSampling
2.0,2.3102688013577493,ThompsonSampling
2.0,4.22881269919016,ThompsonSampling
2.0,2.4394644478940286,ThompsonSampling
2.0,4.439471770456637,ThompsonSampling
2.0,2.190644709016679,ThompsonSampling
2.0,4.392799838818547,ThompsonSampling
2.0,1.6549403211489675,ThompsonSampling
2.0,4.443512891007622,ThompsonSampling
2.0,2.1024473449662784,ThompsonSampling
2.0,2.3199328667025623,ThompsonSampling
2.0,2.8286956226505486,ThompsonSampling
2.0,3.719158884824879,ThompsonSampling
2.0,2.6051465278847874,ThompsonSampling
2.0,4.956397730653793,ThompsonSampling
2.0,2.5487953488056374,ThompsonSampling
2.0,3.2254727542450605,ThompsonSampling
2.0,4.366896662575076,ThompsonSampling
2.0,2.5088130850101726,ThompsonSampling
2.0,2.543278344478133,ThompsonSampling
2.0,2.3518170735837436,ThompsonSampling
2.0,3.153101567260985,ThompsonSampling
2.0,3.862044384147054,ThompsonSampling
2.0,4.691554732733213,ThompsonSampling
2.0,1.6036115140903513,ThompsonSampling
2.0,2.3762959835166453,ThompsonSampling
2.0,3.2720064391933485,ThompsonSampling
2.0,2.304939121968969,ThompsonSampling
2.0,1.5499821660106834,ThompsonSampling
2.0,2.906773197730475,ThompsonSampling
2.0,3.922045887278726,ThompsonSampling
2.0,4.417341244217928,ThompsonSampling
2.0,4.054644995901809,ThompsonSampling
2.0,3.935789021664736,ThompsonSampling
2.0,4.877865945580045,ThompsonSampling
2.0,2.8071813916640793,ThompsonSampling
2.0,4.203218824295714,ThompsonSampling
2.0,3.4711811955823233,ThompsonSampling
2.0,4.619222035190342,ThompsonSampling
2.0,1.9373112794733103,ThompsonSampling
2.0,1.5747866781378586,ThompsonSampling
2.0,4.7801650047843545,ThompsonSampling
2.0,4.54295631989391,ThompsonSampling
2.0,3.24504575519585,ThompsonSampling
2.0,3.8753594487422625,ThompsonSampling
2.0,2.4146875078166596,ThompsonSampling
2.0,1.9782461367114268,ThompsonSampling
2.0,4.881375935261592,ThompsonSampling
2.0,3.1333348994644448,ThompsonSampling
2.0,3.603571975998735,ThompsonSampling
2.0,2.228627885110311,ThompsonSampling
2.0,1.2586701334398804,ThompsonSampling
2.0,4.574052505591567,ThompsonSampling
2.0,2.8545713069754974,ThompsonSampling
2.0,2.7846315769076595,ThompsonSampling
2.0,3.899570134499721,ThompsonSampling
2.0,1.046513913543533,ThompsonSampling
2.0,3.276790333994408,ThompsonSampling
2.0,4.465909238975305,ThompsonSampling
2.0,2.4915665424057627,ThompsonSampling
2.0,4.79179333867058,ThompsonSampling
2.0,2.932556096618779,ThompsonSampling
2.0,1.9007656386766056,ThompsonSampling
2.0,1.7859001046613425,ThompsonSampling
2.0,4.21598098340307,ThompsonSampling
2.0,4.065767621708207,ThompsonSampling
2.0,2.08120439765291,ThompsonSampling
2.0,3.044988838747743,ThompsonSampling
2.0,2.3396929168741867,ThompsonSampling
2.0,4.011645916402134,ThompsonSampling
2.0,4.025258127596911,ThompsonSampling
2.0,1.4927768619602722,ThompsonSampling
2.0,0.8421195339451466,ThompsonSampling
2.0,2.596056640744697,ThompsonSampling
2.0,2.200597014273673,ThompsonSampling
2.0,3.1738407270860396,ThompsonSampling
2.0,2.047897425996011,ThompsonSampling
2.0,4.056794464140593,ThompsonSampling
2.0,2.137593418474853,ThompsonSampling
2.0,3.886153073900954,ThompsonSampling
2.0,3.5259707055697884,ThompsonSampling
2.0,3.260298335850054,ThompsonSampling
2.0,4.154554430094254,ThompsonSampling
2.0,2.797770338925441,ThompsonSampling
2.0,1.4635746329422659,ThompsonSampling
2.0,2.2177636007766197,ThompsonSampling
2.0,0.7775215854778943,ThompsonSampling
2.0,3.498828696451128,ThompsonSampling
2.0,4.139736268281361,ThompsonSampling
2.0,1.9832425856058624,ThompsonSampling
2.0,2.3395467657745694,ThompsonSampling
2.0,4.187466904380382,ThompsonSampling
2.0,0.6777459551502627,ThompsonSampling
2.0,2.461270320021021,ThompsonSampling
2.0,2.171707441302723,ThompsonSampling
2.0,3.341025525882424,ThompsonSampling
2.0,3.809384707674661,ThompsonSampling
2.0,3.0899261980395623,ThompsonSampling
2.0,4.186765535652334,ThompsonSampling
2.0,3.069948625608904,ThompsonSampling
2.0,4.482086909355912,ThompsonSampling
2.0,2.525155692392148,ThompsonSampling
2.0,3.3125578786207233,ThompsonSampling
2.0,3.7424272312741365,ThompsonSampling
2.0,2.468069294033207,ThompsonSampling
2.0,2.693173220075234,ThompsonSampling
2.0,3.7683042792018324,ThompsonSampling
2.0,3.343254888286465,ThompsonSampling
2.0,2.3278139366823796,ThompsonSampling
2.0,2.441381369365766,ThompsonSampling
2.0,3.4898243341206636,ThompsonSampling
2.0,0.9652563412377559,ThompsonSampling
2.0,2.6940714082555672,ThompsonSampling
2.0,5.631755525564216,ThompsonSampling
2.0,4.641477298162694,ThompsonSampling
2.0,3.7280374334628186,ThompsonSampling
2.0,2.8388361564323272,ThompsonSampling
2.0,2.6872834315494423,ThompsonSampling
2.0,1.4228134464131028,ThompsonSampling
2.0,3.0711621154089928,ThompsonSampling
2.0,3.860317658565867,ThompsonSampling
2.0,3.347609236007477,ThompsonSampling
2.0,2.6119040734518926,ThompsonSampling
2.0,5.078140329303761,ThompsonSampling
2.0,2.841982266463935,ThompsonSampling
3.0,3.4175460770549067,ThompsonSampling
2.0,2.8697516495209396,ThompsonSampling
2.0,3.322079206713744,ThompsonSampling
2.0,3.573804739431923,ThompsonSampling
2.0,1.9363122243016264,ThompsonSampling
2.0,2.652467156884417,ThompsonSampling
2.0,3.1483988190045276,ThompsonSampling
2.0,3.4167393664132595,ThompsonSampling
2.0,3.4353883674281973,ThompsonSampling
2.0,3.389554234734909,ThompsonSampling
2.0,3.3093681261391854,ThompsonSampling
2.0,1.9876655518300423,ThompsonSampling
2.0,2.834919162636461,ThompsonSampling
2.0,0.8011073628741436,ThompsonSampling
2.0,0.8147667077841341,ThompsonSampling
2.0,2.659615197876192,ThompsonSampling
2.0,2.215927886104418,ThompsonSampling
2.0,1.3834635365788315,ThompsonSampling
2.0,3.075634180942019,ThompsonSampling
2.0,3.6229495601153086,ThompsonSampling
2.0,1.914032134327944,ThompsonSampling
2.0,1.4175245095422777,ThompsonSampling
2.0,1.8230041321023926,ThompsonSampling
2.0,1.9264984048499985,ThompsonSampling
2.0,3.6258572446509563,ThompsonSampling
2.0,3.3880352864342034,ThompsonSampling
2.0,3.5023475377802504,ThompsonSampling
2.0,2.2635797013157544,ThompsonSampling
2.0,3.2267211826023403,ThompsonSampling
2.0,4.6021491726683825,ThompsonSampling
2.0,3.3034780863892554,ThompsonSampling
2.0,4.0845140420669654,ThompsonSampling
2.0,3.8931854688722547,ThompsonSampling
2.0,3.2752299356740022,ThompsonSampling
1.0,1.9557935111321012,ThompsonSampling
2.0,2.7136728918238053,ThompsonSampling
2.0,2.255792982854186,ThompsonSampling
2.0,1.0457999570850716,ThompsonSampling
2.0,3.811184324563754,ThompsonSampling
2.0,3.17089870155503,ThompsonSampling
2.0,2.864338509979662,ThompsonSampling
2.0,3.98841379751223,ThompsonSampling
2.0,1.2024833317979144,ThompsonSampling
2.0,2.4592906407696065,ThompsonSampling
2.0,0.98636881814766,ThompsonSampling
2.0,3.3905880216400366,ThompsonSampling
2.0,1.764261321083307,ThompsonSampling
2.0,3.5153344855062354,ThompsonSampling
2.0,3.124418783439245,ThompsonSampling
2.0,2.553728756618309,ThompsonSampling
2.0,3.01922520089457,ThompsonSampling
2.0,3.1537773255589605,ThompsonSampling
2.0,5.603677772052324,ThompsonSampling
2.0,3.677752639196451,ThompsonSampling
2.0,3.5371342469308247,ThompsonSampling
2.0,4.693672036687726,ThompsonSampling
2.0,3.1175876789621664,ThompsonSampling
2.0,2.4441535750374945,ThompsonSampling
2.0,1.8088359067667534,ThompsonSampling
2.0,3.946555995994756,ThompsonSampling
2.0,1.9190596431092513,ThompsonSampling
2.0,0.9697965174367047,ThompsonSampling
2.0,2.6214378630236066,ThompsonSampling
2.0,4.087367452488508,ThompsonSampling
2.0,2.753869088007407,ThompsonSampling
2.0,2.851597650708985,ThompsonSampling
2.0,2.4385502425889833,ThompsonSampling
2.0,4.978932784246742,ThompsonSampling
2.0,3.349726655377751,ThompsonSampling
2.0,3.6805359403151607,ThompsonSampling
2.0,4.463343946894616,ThompsonSampling
2.0,2.8377631031172696,ThompsonSampling
2.0,3.7895805688631343,ThompsonSampling
2.0,3.1067589808094636,ThompsonSampling
2.0,3.6851585634206794,ThompsonSampling
2.0,2.767240656099658,ThompsonSampling
2.0,4.113224544117237,ThompsonSampling
2.0,1.1616995129213172,ThompsonSampling
2.0,4.517542203730739,ThompsonSampling
2.0,4.1650879225339335,ThompsonSampling
2.0,3.6102363697479047,ThompsonSampling
2.0,1.7302271965813272,ThompsonSampling
2.0,2.3499891618981232,ThompsonSampling
2.0,3.1996938486403605,ThompsonSampling
2.0,1.373260560627805,ThompsonSampling
2.0,2.7364782036299573,ThompsonSampling
2.0,1.1046892920652422,ThompsonSampling
2.0,1.9701782383223123,ThompsonSampling
2.0,1.5218082185323343,ThompsonSampling
2.0,4.281454619082328,ThompsonSampling
2.0,3.836348805011803,ThompsonSampling
2.0,2.043854934685685,ThompsonSampling
2.0,4.069544994254915,ThompsonSampling
2.0,1.9000045912209678,ThompsonSampling
2.0,2.2328337274362524,ThompsonSampling
2.0,2.217536528923246,ThompsonSampling
2.0,1.1470398605185348,ThompsonSampling
2.0,2.5512237059022684,ThompsonSampling
2.0,2.673809222752744,ThompsonSampling
2.0,2.2638844308185213,ThompsonSampling
3.0,4.274885528393784,ThompsonSampling
2.0,4.3615625695319995,ThompsonSampling
2.0,1.1161655764806884,ThompsonSampling
2.0,1.0642580998867035,ThompsonSampling
2.0,1.7023583502856,ThompsonSampling
2.0,2.0528758289550977,ThompsonSampling
2.0,1.4562775530828045,ThompsonSampling
2.0,2.371875427901172,ThompsonSampling
2.0,4.156714366610979,ThompsonSampling
2.0,2.9773733597018857,ThompsonSampling
2.0,3.0947575740902944,ThompsonSampling
2.0,1.9056962634871513,ThompsonSampling
3.0,3.7086318918410814,ThompsonSampling
2.0,3.0849349342544596,ThompsonSampling
2.0,2.149707423778727,ThompsonSampling
2.0,2.7607770903405107,ThompsonSampling
2.0,2.5370920126680585,ThompsonSampling
2.0,2.164226804901735,ThompsonSampling
2.0,2.837397215839835,ThompsonSampling
2.0,3.2751954717484355,ThompsonSampling
2.0,4.002785306877964,ThompsonSampling
2.0,3.691304406462755,ThompsonSampling
3.0,3.5456975651203906,ThompsonSampling
2.0,4.314111857875605,ThompsonSampling
2.0,3.976569582892318,ThompsonSampling
2.0,3.871926315206021,ThompsonSampling
3.0,2.175868142800014,ThompsonSampling
2.0,4.326063031381568,ThompsonSampling
2.0,4.771186865512929,ThompsonSampling
2.0,3.0850780617469877,ThompsonSampling
2.0,3.8012133237571817,ThompsonSampling
2.0,2.861709825916594,ThompsonSampling
2.0,3.4434890973951204,ThompsonSampling
2.0,3.500392955268625,ThompsonSampling
2.0,4.358422174798239,ThompsonSampling
2.0,4.5175709395536074,ThompsonSampling
2.0,2.2877290656993745,ThompsonSampling
2.0,2.669157980382115,ThompsonSampling
2.0,2.8804269706779873,ThompsonSampling
2.0,2.7697746651661146,ThompsonSampling
2.0,2.175017365386083,ThompsonSampling
2.0,1.9762530356788306,ThompsonSampling
2.0,2.9855014563633286,ThompsonSampling
2.0,3.4298649149825327,ThompsonSampling
2.0,2.968901064825303,ThompsonSampling
2.0,4.040662918642202,ThompsonSampling
3.0,2.711245658811998,ThompsonSampling
2.0,1.9244327529590741,ThompsonSampling
2.0,1.0593311709596163,ThompsonSampling
3.0,1.6521058241911355,ThompsonSampling
2.0,2.7450689439319893,ThompsonSampling
2.0,3.7996305735239844,ThompsonSampling
2.0,2.9297430640067628,ThompsonSampling
3.0,5.265936760209367,ThompsonSampling
3.0,3.898462784918082,ThompsonSampling
3.0,6.08033830335084,ThompsonSampling
3.0,6.332306841742147,ThompsonSampling
3.0,3.7438456313548305,ThompsonSampling
3.0,4.089679830779075,ThompsonSampling
3.0,4.7559992170294105,ThompsonSampling
3.0,5.525631574079704,ThompsonSampling
3.0,3.2443121594024307,ThompsonSampling
3.0,4.377056718471245,ThompsonSampling
3.0,3.796452798258361,ThompsonSampling
3.0,2.5705644453143472,ThompsonSampling
3.0,3.804819863043922,ThompsonSampling
3.0,3.3615979710762267,ThompsonSampling
3.0,5.101129845856972,ThompsonSampling
3.0,3.945291592706542,ThompsonSampling
3.0,5.649941604835952,ThompsonSampling
3.0,5.550314279082601,ThompsonSampling
3.0,2.8848578857579157,ThompsonSampling
3.0,3.7961035154687686,ThompsonSampling
3.0,4.276076835386932,ThompsonSampling
3.0,2.221735976968631,ThompsonSampling
3.0,4.306814574406125,ThompsonSampling
3.0,4.645987790803233,ThompsonSampling
3.0,7.011476093004017,ThompsonSampling
3.0,2.6239463930870306,ThompsonSampling
3.0,5.288363027443372,ThompsonSampling
3.0,4.4479115002644205,ThompsonSampling
3.0,5.5342688736116825,ThompsonSampling
3.0,4.001934483628113,ThompsonSampling
3.0,4.578295496802351,ThompsonSampling
3.0,5.330059356687517,ThompsonSampling
3.0,6.6743776904499,ThompsonSampling
3.0,3.4061319492003004,ThompsonSampling
3.0,4.127480119985791,ThompsonSampling
3.0,3.11719591955471,ThompsonSampling
3.0,2.782938506944478,ThompsonSampling
3.0,4.921131216972503,ThompsonSampling
3.0,1.5359452536443587,ThompsonSampling
3.0,2.2535347248504487,ThompsonSampling
3.0,3.7294942271126277,ThompsonSampling
3.0,2.736650589689565,ThompsonSampling
3.0,5.097223990661034,ThompsonSampling
3.0,2.770880049748161,ThompsonSampling
3.0,3.002149204539085,ThompsonSampling
3.0,5.1384525189610315,ThompsonSampling
3.0,3.0601281959385576,ThompsonSampling
3.0,3.3932353624469265,ThompsonSampling
3.0,3.3765006831085485,ThompsonSampling
3.0,5.0863511638581755,ThompsonSampling
3.0,4.63882783572414,ThompsonSampling
3.0,4.833670948492182,ThompsonSampling
3.0,4.2837861271756,ThompsonSampling
3.0,4.134521943651877,ThompsonSampling
3.0,4.228725466598251,ThompsonSampling
3.0,4.542016294955914,ThompsonSampling
3.0,3.969963846388209,ThompsonSampling
3.0,5.139676694769437,ThompsonSampling
3.0,5.332126536144821,ThompsonSampling
3.0,4.757947057508278,ThompsonSampling
3.0,3.5563526522853226,ThompsonSampling
3.0,4.0208118573716645,ThompsonSampling
3.0,2.636169261032528,ThompsonSampling
3.0,5.046736269098558,ThompsonSampling
3.0,3.1576412657889836,ThompsonSampling
3.0,3.4424054224431346,ThompsonSampling
3.0,3.3438599563718854,ThompsonSampling
3.0,3.4728443737587282,ThompsonSampling
3.0,4.110110706778935,ThompsonSampling
3.0,3.766017849359331,ThompsonSampling
3.0,4.140315106513822,ThompsonSampling
3.0,5.582302397877221,ThompsonSampling
3.0,2.3193074189549323,ThompsonSampling
3.0,4.760569275647768,ThompsonSampling
3.0,3.9366923674531678,ThompsonSampling
3.0,5.270289976027637,ThompsonSampling
3.0,5.905556503135599,ThompsonSampling
3.0,4.332075282344576,ThompsonSampling
3.0,3.9499877250148985,ThompsonSampling
3.0,6.076216000466911,ThompsonSampling
3.0,5.166783340745219,ThompsonSampling
3.0,3.31159375919915,ThompsonSampling
3.0,2.762790117941355,ThompsonSampling
3.0,4.035907353320841,ThompsonSampling
3.0,3.7750429010801905,ThompsonSampling
3.0,3.1054242832220993,ThompsonSampling
3.0,4.158331277019228,ThompsonSampling
3.0,4.195230791510837,ThompsonSampling
3.0,5.5315955828524395,ThompsonSampling
3.0,4.004279025515993,ThompsonSampling
3.0,4.846594605501552,ThompsonSampling
3.0,5.277791581070188,ThompsonSampling
3.0,3.2394210373676726,ThompsonSampling
3.0,4.234373159990841,ThompsonSampling
3.0,2.63211205476754,ThompsonSampling
3.0,3.15398491903064,ThompsonSampling
3.0,3.012269205857675,ThompsonSampling
3.0,4.552222430963334,ThompsonSampling
3.0,3.8827323195217893,ThompsonSampling
3.0,4.221594275479254,ThompsonSampling
3.0,2.745358562401803,ThompsonSampling
3.0,2.6432265343120545,ThompsonSampling
3.0,3.085823935823957,ThompsonSampling
3.0,3.1546553067644068,ThompsonSampling
3.0,5.254905049662476,ThompsonSampling
3.0,4.17884772620968,ThompsonSampling
3.0,2.827563987965303,ThompsonSampling
3.0,3.3888875086678487,ThompsonSampling
3.0,3.6503663364969783,ThompsonSampling
3.0,4.100940851857409,ThompsonSampling
3.0,3.877660913093426,ThompsonSampling
3.0,5.860932775935672,ThompsonSampling
3.0,5.043247134460694,ThompsonSampling
3.0,3.3118098848210176,ThompsonSampling
3.0,4.506984364630965,ThompsonSampling
3.0,4.164243347134658,ThompsonSampling
3.0,2.010639006503603,ThompsonSampling
3.0,5.017612311182074,ThompsonSampling
3.0,3.8133794418228986,ThompsonSampling
3.0,3.086506565449265,ThompsonSampling
3.0,3.9408937665987795,ThompsonSampling
3.0,5.806827636577975,ThompsonSampling
3.0,4.964153548639571,ThompsonSampling
3.0,3.961992172133885,ThompsonSampling
3.0,2.7106493474159525,ThompsonSampling
3.0,2.862550417824081,ThompsonSampling
3.0,4.193488753591012,ThompsonSampling
3.0,6.7735668638325155,ThompsonSampling
3.0,5.363229678221984,ThompsonSampling
3.0,3.9325323368680998,ThompsonSampling
3.0,4.570334229646856,ThompsonSampling
3.0,1.9764934992537762,ThompsonSampling
3.0,3.999973468387294,ThompsonSampling
3.0,4.728290599360846,ThompsonSampling
3.0,5.277142072366411,ThompsonSampling
3.0,4.25619484505544,ThompsonSampling
3.0,3.421038163284947,ThompsonSampling
3.0,3.979145214173707,ThompsonSampling
3.0,5.521199259479092,ThompsonSampling
3.0,4.672198443514124,ThompsonSampling
3.0,3.4864290759493093,ThompsonSampling
3.0,4.151108453826283,ThompsonSampling
3.0,5.554370420500309,ThompsonSampling
3.0,4.038354117610305,ThompsonSampling
3.0,5.163720320405843,ThompsonSampling
3.0,2.6156866048989063,ThompsonSampling
3.0,3.2708872511167604,ThompsonSampling
3.0,4.142467514713036,ThompsonSampling
3.0,4.142297122189496,ThompsonSampling
3.0,4.795460097580267,ThompsonSampling
3.0,2.6997665634016728,ThompsonSampling
3.0,3.698604746315496,ThompsonSampling
3.0,4.069854845406026,ThompsonSampling
3.0,4.930936606565858,ThompsonSampling
3.0,5.314173104801974,ThompsonSampling
3.0,2.3383522091213367,ThompsonSampling
3.0,4.829120035838541,ThompsonSampling
3.0,3.9460408412490953,ThompsonSampling
3.0,5.012669949281253,ThompsonSampling
3.0,4.345510896896681,ThompsonSampling
3.0,3.6752833789522676,ThompsonSampling
3.0,3.5809855697763515,ThompsonSampling
3.0,3.900403956104668,ThompsonSampling
3.0,5.0230315217625225,ThompsonSampling
3.0,2.541002395622297,ThompsonSampling
3.0,2.4872048317383926,ThompsonSampling
3.0,4.631507076961382,ThompsonSampling
3.0,4.65090997410785,ThompsonSampling
3.0,2.8716884298528527,ThompsonSampling
3.0,2.9077050127447404,ThompsonSampling
3.0,3.0947701896894717,ThompsonSampling
3.0,5.018742788912807,ThompsonSampling
3.0,3.9535475095646677,ThompsonSampling
3.0,4.535143329724217,ThompsonSampling
3.0,2.740648992248682,ThompsonSampling
3.0,4.362240354711011,ThompsonSampling
3.0,2.353589814754918,ThompsonSampling
3.0,4.088753990681771,ThompsonSampling
3.0,4.329176055160316,ThompsonSampling
3.0,3.1353082688098155,ThompsonSampling
3.0,5.5119513930896575,ThompsonSampling
3.0,2.644724189841447,ThompsonSampling
3.0,3.2542815337072803,ThompsonSampling
3.0,2.1437120758753183,ThompsonSampling
3.0,3.086061224110813,ThompsonSampling
3.0,6.3303849516127455,ThompsonSampling
3.0,4.117815546842549,ThompsonSampling
3.0,2.9214296762893257,ThompsonSampling
3.0,1.7673849151555792,ThompsonSampling
3.0,3.4207921949003093,ThompsonSampling
3.0,5.773484335174201,ThompsonSampling
3.0,5.068223836095726,ThompsonSampling
3.0,6.435826262480894,ThompsonSampling
3.0,4.871427189155312,ThompsonSampling
3.0,3.882447680613387,ThompsonSampling
3.0,4.385576182820325,ThompsonSampling
3.0,3.783281142256274,ThompsonSampling
3.0,3.699482803768981,ThompsonSampling
3.0,3.9747792867625344,ThompsonSampling
3.0,3.3271899778262055,ThompsonSampling
3.0,4.723320541009054,ThompsonSampling
3.0,3.583646182379989,ThompsonSampling
3.0,5.157542278362921,ThompsonSampling
3.0,3.106547768009614,ThompsonSampling
3.0,2.5972590790186105,ThompsonSampling
3.0,5.691488858068023,ThompsonSampling
3.0,4.797837384605524,ThompsonSampling
3.0,4.946580187091795,ThompsonSampling
3.0,4.241182443151756,ThompsonSampling
3.0,3.601180571919022,ThompsonSampling
3.0,3.7334718722888773,ThompsonSampling
